CV1 (voltage),CV2 (voltage),Flow 1 (LPH),Flow 2 (LPH),Level 1 (mm),Level 2 (mm),Time (sec)
7.800000191,7.800000191,467.5058594,449.5610352,399.3007813,393.371521,1167.4
7.800000191,7.800000191,467.5283203,449.6955566,399.2619019,393.3909912,1167.6
7.800000191,7.800000191,467.4833984,449.4713135,399.2424927,393.4104004,1167.8
7.800000191,7.800000191,467.2367554,449.3366699,399.281311,393.371521,1168
7.800000191,7.800000191,467.4385986,449.5610352,399.3201904,393.371521,1168.2
7.800000191,7.800000191,467.2815552,449.4713135,399.3201904,393.3521118,1168.4
7.800000191,7.800000191,467.4833984,449.605896,399.281311,393.3326416,1168.6
7.800000191,7.800000191,467.4833984,449.4937134,399.2424927,393.3131714,1168.8
7.800000191,7.800000191,467.4161987,449.5385742,399.2424927,393.3521118,1169
7.800000191,7.800000191,467.3712769,448.3497314,399.2424927,393.371521,1169.2
7.800000191,7.800000191,467.3937378,448.3048706,399.3007813,393.371521,1169.4
7.800000191,7.800000191,467.5283203,448.7759399,399.3007813,393.3131714,1169.6
7.800000191,7.800000191,467.4385986,448.5291748,399.2230225,393.371521,1169.8
7.800000191,7.800000191,467.3937378,448.484314,399.3201904,393.371521,1170
7.800000191,7.800000191,467.348877,448.5291748,399.2424927,393.3326416,1170.2
7.800000191,7.800000191,467.4833984,448.5740356,399.3396606,393.4881592,1170.4
7.800000191,7.800000191,467.4833984,448.5516357,399.281311,393.371521,1170.6
7.800000191,7.800000191,468.2910156,448.3721313,399.281311,393.4298706,1170.8
7.800000191,7.800000191,468.3134155,448.484314,399.3590698,393.3326416,1171
7.800000191,7.800000191,468.2910156,448.3497314,399.281311,393.3131714,1171.2
7.800000191,7.800000191,468.4031982,448.3273315,399.3201904,393.2548828,1171.4
7.800000191,7.800000191,468.3134155,448.461853,399.2424927,393.2937622,1171.6
7.800000191,7.800000191,468.447998,448.7086182,399.3007813,393.371521,1171.8
7.800000191,7.800000191,468.2460938,448.4394531,399.4174805,393.5075684,1172
7.800000191,7.800000191,468.3134155,448.5516357,399.281311,393.3131714,1172.2
7.800000191,7.800000191,468.3358765,448.5740356,399.3396606,393.371521,1172.4
7.800000191,7.800000191,468.1564331,447.9908447,399.2230225,393.2548828,1172.6
7.800000191,7.800000191,469.2330933,448.2375488,399.3201904,393.371521,1172.8
7.800000191,7.800000191,469.4798584,448.4394531,399.2424927,393.3326416,1173
7.800000191,7.800000191,469.2779541,448.3945923,399.281311,393.3521118,1173.2
7.800000191,7.800000191,469.3900757,448.3721313,399.37854,393.4298706,1173.4
7.800000191,7.800000191,469.2106323,448.4170532,399.2230225,393.2548828,1173.6
7.800000191,7.800000191,469.4125366,448.461853,399.2424927,393.274292,1173.8
7.800000191,7.800000191,469.7041626,448.4170532,399.281311,393.3131714,1174
7.800000191,7.800000191,469.4349365,448.4394531,399.2619019,393.3521118,1174.2
7.800000191,7.800000191,468.3134155,448.3497314,399.2619019,393.2937622,1174.4
7.800000191,7.800000191,468.4255371,448.4394531,399.281311,393.3131714,1174.6
7.800000191,7.800000191,468.178894,448.2151489,399.281311,393.371521,1174.8
7.800000191,7.800000191,468.4928589,448.4170532,399.281311,393.4492798,1175
7.800000191,7.800000191,468.3582764,448.3721313,399.2424927,393.3131714,1175.2
7.800000191,7.800000191,468.3582764,448.3497314,399.3201904,393.4104004,1175.4
7.800000191,7.800000191,468.3358765,448.3721313,399.3007813,393.3521118,1175.6
7.800000191,7.800000191,468.2910156,448.3721313,399.1646729,393.2548828,1175.8
7.800000191,7.800000191,468.3134155,448.4394531,399.2424927,393.2548828,1176
7.800000191,7.800000191,468.4255371,448.3273315,399.281311,393.2937622,1176.2
7.800000191,7.800000191,468.178894,448.1030273,399.2619019,393.3131714,1176.4
7.800000191,7.800000191,468.6275024,448.4170532,399.2230225,393.3521118,1176.6
7.800000191,7.800000191,468.3582764,448.3048706,399.281311,393.3326416,1176.8
7.800000191,7.800000191,468.739624,448.2600098,399.3201904,393.4104004,1177
7.800000191,7.800000191,468.5825806,448.3273315,399.2424927,393.2548828,1177.2
7.800000191,7.800000191,469.569519,448.5067749,399.2036133,393.2548828,1177.4
7.800000191,7.800000191,469.2106323,448.2600098,399.2230225,393.274292,1177.6
7.800000191,7.800000191,469.4349365,448.4394531,399.1646729,393.2354736,1177.8
7.800000191,7.800000191,469.2106323,448.3048706,399.2036133,393.274292,1178
7.800000191,7.800000191,469.3452148,448.484314,399.1646729,393.2160034,1178.2
7.800000191,7.800000191,469.2779541,448.3048706,399.0869141,393.1576538,1178.4
7.800000191,7.800000191,469.4125366,447.2057495,399.1841431,393.2548828,1178.6
7.800000191,7.800000191,469.3900757,447.7664795,399.1841431,393.2548828,1178.8
7.800000191,7.800000191,469.3227539,447.4973145,399.1841431,393.2548828,1179
7.800000191,7.800000191,469.2106323,447.2506104,399.1063843,393.177124,1179.2
7.800000191,7.800000191,469.3227539,447.1608887,399.1841431,393.274292,1179.4
7.800000191,7.800000191,469.2106323,447.3178711,399.2036133,393.2160034,1179.6
7.800000191,7.800000191,469.3452148,446.6674194,399.0869141,393.177124,1179.8
7.800000191,7.800000191,469.3452148,446.4655151,399.1646729,393.274292,1180
7.800000191,7.800000191,469.300415,446.3084717,399.1257935,393.2354736,1180.2
7.800000191,7.800000191,469.2779541,446.21875,399.1452637,393.177124,1180.4
7.800000191,7.800000191,469.3227539,446.3981934,399.1646729,393.177124,1180.6
7.800000191,7.800000191,469.7041626,446.5552368,399.1257935,393.2160034,1180.8
7.800000191,7.800000191,469.4798584,446.2860107,399.1452637,393.2354736,1181
7.800000191,7.800000191,469.0984497,446.1738892,399.1646729,393.2354736,1181.2
7.800000191,7.800000191,469.300415,445.4561157,399.2036133,393.274292,1181.4
7.800000191,7.800000191,468.3807373,445.5009766,399.2230225,393.2160034,1181.6
7.800000191,7.800000191,468.3807373,445.3215332,399.2619019,393.2354736,1181.8
7.800000191,7.800000191,468.2685547,445.4785767,399.1841431,393.1965942,1182
7.800000191,7.800000191,468.4928589,445.5682983,399.2230225,393.2548828,1182.2
7.800000191,7.800000191,468.2236938,445.3887939,399.2036133,393.3521118,1182.4
7.800000191,7.800000191,468.3358765,445.5682983,399.1646729,393.2548828,1182.6
7.800000191,7.800000191,468.3807373,445.366394,399.2230225,393.1965942,1182.8
7.800000191,7.800000191,468.2910156,445.1644897,399.1452637,393.2548828,1183
7.800000191,7.800000191,468.5377197,445.2542725,399.2036133,393.1576538,1183.2
7.800000191,7.800000191,468.2685547,445.3887939,399.2619019,393.3326416,1183.4
7.800000191,7.800000191,468.4031982,445.3215332,399.2230225,393.2937622,1183.6
7.800000191,7.800000191,468.0442505,446.3309326,399.2230225,393.3131714,1183.8
7.800000191,7.800000191,468.1115723,446.4430542,399.1257935,393.1576538,1184
7.800000191,7.800000191,468.3807373,446.2860107,399.3007813,393.3326416,1184.2
7.800000191,7.800000191,468.4255371,446.4655151,399.1646729,393.274292,1184.4
7.800000191,7.800000191,468.2910156,445.1869507,399.2424927,393.2354736,1184.6
7.800000191,7.800000191,468.2685547,445.6804199,399.2036133,393.274292,1184.8
7.800000191,7.800000191,468.3807373,445.4112549,399.1646729,393.2354736,1185
7.800000191,7.800000191,468.2460938,445.2990723,399.1452637,393.2548828,1185.2
7.800000191,7.800000191,468.2910156,445.3887939,399.1452637,393.274292,1185.4
7.800000191,7.800000191,468.2685547,446.4430542,399.2036133,393.1965942,1185.6
7.800000191,7.800000191,468.3807373,446.4879761,399.2424927,393.2548828,1185.8
7.800000191,7.800000191,468.2910156,446.2636108,399.2036133,393.177124,1186
7.800000191,7.800000191,467.3712769,446.4655151,399.1841431,393.2354736,1186.2
7.800000191,7.800000191,467.348877,446.6225586,399.2036133,393.2548828,1186.4
7.800000191,7.800000191,467.348877,446.3309326,404.394165,393.3326416,1186.6
7.800000191,7.800000191,467.326416,446.4655151,404.3552246,393.2937622,1186.8
7.800000191,7.800000191,467.3937378,446.4879761,404.3358765,393.2937622,1187
7.800000191,7.800000191,467.2815552,446.0841675,404.4719238,393.2548828,1187.2
7.800000191,7.800000191,467.2590942,446.1962891,404.4330444,393.3909912,1187.4
7.800000191,7.800000191,467.3937378,446.4879761,404.3552246,393.2354736,1187.6
7.800000191,7.800000191,467.3937378,446.2412109,404.3746948,393.274292,1187.8
7.800000191,7.800000191,467.4161987,446.5328369,404.3746948,393.3131714,1188
7.800000191,7.800000191,467.5058594,446.5328369,404.4719238,393.2937622,1188.2
7.800000191,7.800000191,467.3937378,446.4879761,404.394165,393.1965942,1188.4
7.800000191,7.800000191,467.3040161,446.6449585,404.4525146,393.3131714,1188.6
7.800000191,7.800000191,467.4385986,446.802002,404.4330444,393.274292,1188.8
7.800000191,7.800000191,467.5507202,446.6674194,404.3164063,393.1576538,1189
7.800000191,7.800000191,467.3712769,446.6674194,404.3552246,393.2160034,1189.2
7.800000191,7.800000191,468.3358765,446.510437,404.4719238,393.2354736,1189.4
7.800000191,7.800000191,468.4255371,446.510437,404.394165,393.2548828,1189.6
7.800000191,7.800000191,468.3582764,446.3533325,404.4525146,393.2548828,1189.8
7.800000191,7.800000191,468.3807373,446.4879761,404.394165,393.2354736,1190
7.800000191,7.800000191,468.4255371,446.6000977,404.4330444,393.3521118,1190.2
7.800000191,7.800000191,468.5377197,446.5552368,404.4330444,393.2354736,1190.4
7.800000191,7.800000191,468.5153198,446.21875,404.4330444,398.3287964,1190.6
7.800000191,7.800000191,468.4928589,446.0393066,404.4719238,398.4260254,1190.8
7.800000191,7.800000191,468.3358765,445.3887939,404.394165,398.4065552,1191
7.800000191,7.800000191,468.3807373,445.4561157,404.3746948,398.387085,1191.2
7.800000191,7.800000191,468.3358765,445.5009766,404.4525146,398.3676758,1191.4
7.800000191,7.800000191,468.3807373,445.6130981,404.4525146,393.1576538,1191.6
7.800000191,7.800000191,468.3358765,445.4337158,404.3358765,393.2160034,1191.8
7.800000191,7.800000191,468.447998,445.0747681,404.4525146,393.274292,1192
7.800000191,7.800000191,468.4703979,444.6261597,404.3746948,393.177124,1192.2
7.800000191,7.800000191,468.6498413,444.4915771,404.3358765,393.2160034,1192.4
7.800000191,7.800000191,468.4703979,444.4915771,404.3164063,398.3482056,1192.6
7.800000191,7.800000191,468.4255371,444.5588989,404.394165,398.3676758,1192.8
7.800000191,7.800000191,468.2910156,444.3793945,404.3746948,398.4260254,1193
7.800000191,7.800000191,469.2106323,444.5139771,404.491394,398.4454346,1193.2
7.800000191,7.800000191,469.1657715,444.6261597,404.4525146,398.4065552,1193.4
7.800000191,7.800000191,469.5247192,445.5458374,404.4719238,398.484314,1193.6
7.800000191,7.800000191,469.4798584,445.5682983,404.4719238,398.484314,1193.8
7.800000191,7.800000191,469.4798584,445.5906982,404.4136353,398.4454346,1194
7.800000191,7.800000191,468.447998,445.6355591,404.4719238,398.3287964,1194.2
7.800000191,7.800000191,468.447998,445.4785767,404.4330444,398.3676758,1194.4
7.800000191,7.800000191,468.3358765,446.4430542,404.5690918,398.5037231,1194.6
7.800000191,7.800000191,468.4928589,446.5776978,404.4525146,398.4260254,1194.8
7.800000191,7.800000191,468.4031982,446.3757935,404.4136353,398.387085,1195
7.800000191,7.800000191,468.3807373,446.5552368,404.4525146,398.4260254,1195.2
7.800000191,7.800000191,468.3582764,446.5328369,404.3552246,398.3482056,1195.4
7.800000191,7.800000191,468.4255371,446.8244019,404.491394,398.4260254,1195.6
7.800000191,7.800000191,468.4928589,446.510437,404.4525146,398.4260254,1195.8
7.800000191,7.800000191,468.5601807,446.5776978,404.4330444,398.3482056,1196
7.800000191,7.800000191,468.3582764,446.510437,404.4330444,398.4260254,1196.2
7.800000191,7.800000191,468.3358765,446.4879761,404.491394,398.4454346,1196.4
7.800000191,7.800000191,468.3582764,446.6449585,404.3746948,398.387085,1196.6
7.800000191,7.800000191,468.3582764,446.3757935,404.4136353,398.3676758,1196.8
7.800000191,7.800000191,468.4255371,446.5328369,404.4330444,398.3093262,1197
7.800000191,7.800000191,468.4703979,446.7347412,404.394165,398.387085,1197.2
7.800000191,7.800000191,468.447998,446.3757935,404.4330444,398.3093262,1197.4
7.800000191,7.800000191,468.5825806,446.5328369,404.4525146,398.4260254,1197.6
7.800000191,7.800000191,468.8293457,446.6674194,404.4719238,398.4260254,1197.8
7.800000191,7.800000191,468.4031982,446.510437,404.4136353,398.4260254,1198
7.800000191,7.800000191,468.447998,446.6898193,404.491394,398.4065552,1198.2
7.800000191,7.800000191,468.3807373,446.6000977,404.491394,398.4260254,1198.4
7.800000191,7.800000191,468.5601807,446.5776978,404.491394,398.5426025,1198.6
7.800000191,7.800000191,468.4928589,446.6000977,404.4525146,398.3287964,1198.8
7.800000191,7.800000191,468.6498413,446.5776978,404.491394,398.4649048,1199
7.800000191,7.800000191,468.4255371,446.6898193,404.5302734,398.4649048,1199.2
7.800000191,7.800000191,468.6050415,446.7347412,404.491394,398.484314,1199.4
7.800000191,7.800000191,468.5153198,447.8113403,404.4330444,398.4065552,1199.6
7.800000191,7.800000191,468.5825806,447.5870361,404.588562,398.4649048,1199.8
7.800000191,7.800000191,468.6498413,447.7216187,404.6469116,398.4649048,1200
7.800000191,7.800000191,468.4255371,447.5646362,404.4525146,398.4260254,1200.2
7.800000191,7.800000191,468.3582764,448.484314,404.4719238,398.3676758,1200.4
5.199999809,7.800000191,469.3452148,448.5964355,404.5302734,398.387085,1200.6
5.199999809,7.800000191,469.4125366,448.2824707,404.394165,398.3093262,1200.8
5.199999809,7.800000191,469.6368408,448.7759399,404.4136353,398.3482056,1201
5.199999809,7.800000191,469.3676147,448.5067749,404.3746948,398.3482056,1201.2
5.199999809,7.800000191,469.4798584,448.5516357,404.394165,398.3287964,1201.4
5.199999809,7.800000191,469.4349365,448.6637573,404.4136353,398.3093262,1201.6
5.199999809,7.800000191,468.3582764,448.461853,404.3746948,398.289917,1201.8
5.199999809,7.800000191,468.447998,448.5291748,399.2230225,398.3482056,1202
5.199999809,7.800000191,465.4198608,448.5291748,399.2619019,398.3093262,1202.2
5.199999809,7.800000191,461.4719238,448.3048706,399.2230225,398.2705078,1202.4
5.199999809,7.800000191,456.5595093,448.4170532,399.2424927,398.3482056,1202.6
5.199999809,7.800000191,449.6507568,449.3591309,399.2424927,398.3287964,1202.8
5.199999809,7.800000191,442.7419434,449.7628784,394.0907593,398.3287964,1203
5.199999809,7.800000191,435.6312866,449.4488525,394.1102295,398.3482056,1203.2
5.199999809,7.800000191,427.7579346,449.6731567,394.0907593,398.387085,1203.4
5.199999809,7.800000191,419.750061,449.5161743,394.0907593,398.2705078,1203.6
5.199999809,7.800000191,411.8991699,449.6507568,394.1296997,398.3482056,1203.8
5.199999809,7.800000191,404.9230957,449.9423218,388.9196777,398.2510376,1204
5.199999809,7.800000191,398.0592041,448.5516357,388.8807983,398.3287964,1204.2
5.199999809,5.199999809,389.9390869,448.5067749,388.9779663,398.3676758,1204.4
5.199999809,5.199999809,382.895752,448.3273315,388.9974365,398.3093262,1204.6
5.199999809,5.199999809,376.121582,448.461853,383.7485962,398.3287964,1204.8
5.199999809,5.199999809,370.1549072,448.4170532,383.7680054,398.3287964,1205
5.199999809,5.199999809,364.2106323,448.6413574,383.8262939,398.4065552,1205.2
5.199999809,5.199999809,358.1766968,448.5067749,383.8262939,398.4260254,1205.4
5.199999809,5.199999809,353.3315735,448.5291748,378.6357727,398.387085,1205.6
5.199999809,5.199999809,348.5088501,446.4430542,378.5968933,398.387085,1205.8
5.199999809,5.199999809,343.4843445,444.536438,378.6357727,398.3482056,1206
5.199999809,5.199999809,338.3475647,440.6782227,378.5968933,398.387085,1206.2
5.199999809,5.199999809,334.4221191,437.6276245,373.4258118,393.0604248,1206.4
5.199999809,5.199999809,330.4518433,431.6834106,373.4646606,393.1381836,1206.6
5.199999809,5.199999809,326.6385498,424.7970581,373.4452209,393.0993042,1206.8
5.199999809,5.199999809,323.6776428,417.7536621,373.4841003,393.177124,1207
5.199999809,5.199999809,320.7840576,411.024353,368.332428,393.177124,1207.2
5.199999809,5.199999809,317.6212463,402.9267578,368.2546387,388.1031494,1207.4
5.199999809,5.199999809,314.7276611,394.9412842,368.3129883,387.9671021,1207.6
5.199999809,5.199999809,311.6321716,388.0997925,368.332428,387.9671021,1207.8
5.199999809,5.199999809,308.716095,381.0564575,363.2001648,382.8931885,1208
5.199999809,5.199999809,306.742157,374.1251831,363.1612854,382.8931885,1208.2
5.199999809,5.199999809,304.7457886,367.1939697,363.1612854,382.9126587,1208.4
5.199999809,5.199999809,302.8391418,362.2367554,363.1612854,382.9320679,1208.6
5.199999809,5.199999809,300.9324646,356.853241,363.1612854,377.6248779,1208.8
5.199999809,5.199999809,299.1156006,350.505249,358.0679321,377.7220764,1209
5.199999809,5.199999809,297.2762451,344.4263916,358.0290527,377.7998352,1209.2
5.199999809,5.199999809,295.2125854,339.6485901,358.0485229,377.7220764,1209.4
5.199999809,5.199999809,292.8348389,335.4315491,352.9356995,377.8387146,1209.6
5.199999809,5.199999809,291.8255005,330.2948303,352.8773804,372.7259216,1209.8
5.199999809,5.199999809,290.1655884,327.0871582,352.9162598,372.6870422,1210
5.199999809,5.199999809,289.0440369,322.8476563,352.8190613,372.6092834,1210.2
5.199999809,5.199999809,286.9579163,318.9895325,347.6673889,372.5509644,1210.4
5.199999809,5.199999809,285.9485474,316.0735168,347.6479492,367.399292,1210.6
5.199999809,5.199999809,285.1634216,313.0228882,347.6673889,367.4381714,1210.8
5.199999809,5.199999809,284.1091614,310.3311462,347.7062683,367.3409729,1211
5.199999809,5.199999809,283.0773621,307.437561,342.5351563,367.4187317,1211.2
5.199999809,5.199999809,282.0903931,304.364502,342.5351563,362.2670593,1211.4
5.199999809,5.199999809,281.1033936,302.3232117,342.4768372,362.286499,1211.6
5.199999809,5.199999809,280.1613159,299.564209,342.5351563,362.2476196,1211.8
5.199999809,5.199999809,279.2192078,297.8145752,337.3057251,362.2476196,1212
5.199999809,5.199999809,278.0527649,295.7958069,337.4806824,357.1737366,1212.2
5.199999809,5.199999809,278.4116516,293.8218384,337.4029236,357.1931458,1212.4
5.199999809,5.199999809,277.1555481,291.9600525,337.3446045,357.2125854,1212.6
5.199999809,5.199999809,276.0339966,290.0534363,337.3834839,357.0959473,1212.8
5.199999809,5.199999809,276.2807312,288.3486328,332.2318115,357.1737366,1213
5.199999809,5.199999809,275.20401,286.9579163,332.1929016,351.9442444,1213.2
5.199999809,5.199999809,275.1591797,285.4550171,332.2123718,352.0608826,1213.4
5.199999809,5.199999809,274.239502,283.9970093,332.2318115,352.0608826,1213.6
5.199999809,5.199999809,274.1721802,282.7184143,327.0606689,352.0608826,1213.8
5.199999809,5.199999809,273.3198242,281.1931152,327.0023193,346.7342529,1214
5.199999809,5.199999809,272.1982727,280.1613159,327.0412292,346.8120117,1214.2
5.199999809,5.199999809,272.3328247,279.5332031,327.0412292,346.8120117,1214.4
5.199999809,5.199999809,271.2112732,277.312561,327.0801086,346.8897705,1214.6
5.199999809,5.199999809,271.2337036,276.3479919,321.8312378,346.8703003,1214.8
5.199999809,5.199999809,271.2337036,275.3610229,321.8312378,341.6603394,1215
5.199999809,5.199999809,270.3364868,274.3965149,321.8895569,341.7769775,1215.2
5.199999809,5.199999809,270.1794739,273.521698,321.8895569,341.7186584,1215.4
5.199999809,5.199999809,270.2467651,273.4544067,321.9867554,341.7963867,1215.6
5.199999809,5.199999809,269.2597656,272.669281,316.7184448,341.6991882,1215.8
5.199999809,5.199999809,269.5962219,271.4580383,316.835083,336.6447144,1216
5.199999809,5.199999809,269.282196,270.4486389,316.7962036,336.6253052,1216.2
5.199999809,5.199999809,268.2952271,270.6729431,316.7962036,336.6447144,1216.4
5.199999809,5.199999809,268.183075,269.3943481,311.5473328,336.6253052,1216.6
5.199999809,5.199999809,268.2279358,268.8335876,311.6250916,336.6641846,1216.8
5.199999809,5.199999809,268.3849487,268.6766052,311.7028503,331.5513916,1217
5.199999809,5.199999809,267.2634277,267.5101624,311.6639709,331.590271,1217.2
5.199999809,5.199999809,267.3755798,266.7698975,311.6639709,331.5125122,1217.4
5.199999809,5.199999809,267.3531494,266.5455933,306.4539795,331.5319519,1217.6
5.199999809,5.199999809,267.330719,265.625946,306.4734192,326.3608398,1217.8
5.199999809,5.199999809,267.330719,265.6483765,306.4151001,326.3802795,1218
5.199999809,5.199999809,266.4783325,265.6035156,306.4345398,326.3219299,1218.2
5.199999809,5.199999809,266.2988586,264.6165466,306.4928589,326.3802795,1218.4
5.199999809,5.199999809,266.3885803,264.7062683,301.3411865,326.3414001,1218.6
5.199999809,5.199999809,266.5007324,264.7062683,301.2828674,321.1314087,1218.8
5.199999809,5.199999809,266.3885803,263.8314514,301.2634277,321.2286072,1219
5.199999809,5.199999809,266.4110107,263.5622559,301.3411865,321.2286072,1219.2
5.199999809,5.199999809,265.5586243,263.4501038,301.3023071,321.2286072,1219.4
5.199999809,5.199999809,265.491333,263.7192993,301.3411865,321.1897278,1219.6
5.199999809,5.199999809,265.4689331,263.6968689,296.1506348,315.999115,1219.8
5.199999809,5.199999809,265.4464722,263.7641296,296.1895142,316.0185547,1220
5.199999809,5.199999809,265.4464722,262.7323608,296.2089539,316.1158142,1220.2
5.199999809,5.199999809,265.4016113,262.6201782,296.2478333,316.1546936,1220.4
5.199999809,5.199999809,265.5361938,262.7996521,296.1700745,316.096344,1220.6
5.199999809,5.199999809,265.4016113,262.6201782,296.1506348,310.8669128,1220.8
5.199999809,5.199999809,265.0875854,262.530426,291.1933594,311.1196594,1221
5.199999809,5.199999809,264.6838684,262.7996521,290.9989319,310.9641113,1221.2
5.199999809,5.199999809,264.5043945,261.7453613,291.0378113,311.0224304,1221.4
5.199999809,5.199999809,264.5043945,261.835083,291.0378113,310.9446411,1221.6
5.199999809,5.199999809,264.6389771,261.8126831,291.057251,311.0224304,1221.8
5.199999809,5.199999809,264.4595642,261.7229614,291.057251,305.812439,1222
5.199999809,5.199999809,264.5492554,261.8799438,285.8666992,305.8901672,1222.2
5.199999809,5.199999809,264.4819641,260.7359619,285.8666992,305.812439,1222.4
5.199999809,5.199999809,264.5717163,260.9153748,285.7889404,305.812439,1222.6
5.199999809,5.199999809,264.6165466,260.8032227,285.9055786,305.8318787,1222.8
5.199999809,5.199999809,264.5941162,260.7808228,285.8666992,300.7385254,1223
5.199999809,5.199999809,264.6165466,261.0275269,280.7539063,300.7190552,1223.2
5.199999809,5.199999809,264.6165466,261.0275269,280.7344666,300.699646,1223.4
5.199999809,5.199999809,264.5492554,261.005127,280.7344666,300.7190552,1223.6
5.199999809,5.199999809,264.6165466,260.8929749,280.6955872,300.6802063,1223.8
5.199999809,5.199999809,264.6165466,260.7808228,280.7539063,300.7774048,1224
5.199999809,5.199999809,264.6165466,260.8929749,280.7927856,295.5673828,1224.2
5.199999809,5.199999809,264.6389771,260.9153748,275.5827942,295.6062927,1224.4
5.199999809,5.199999809,264.6838684,260.9826965,275.5633545,295.6062927,1224.6
5.199999809,5.199999809,264.7511292,261.1621399,275.5827942,295.6451721,1224.8
5.199999809,5.199999809,264.5717163,260.9153748,275.5244751,295.4896545,1225
5.199999809,5.199999809,264.7511292,260.9826965,275.6411133,290.4351807,1225.2
5.199999809,5.199999809,264.6838684,259.9733276,275.6799927,290.5906677,1225.4
5.199999809,5.199999809,264.6165466,259.9284668,275.6411133,290.4934692,1225.6
5.199999809,5.199999809,264.7960205,259.8611755,275.5827942,290.4546204,1225.8
5.199999809,5.199999809,264.6165466,259.9284668,275.660553,290.5518188,1226
5.199999809,5.199999809,264.5492554,259.9284668,275.6022034,290.4740601,1226.2
5.199999809,5.199999809,264.526825,259.9284668,270.3922424,285.2640686,1226.4
5.199999809,5.199999809,264.8408508,259.8611755,270.4311218,285.2445984,1226.6
5.199999809,5.199999809,264.7062683,259.8611755,270.4116821,285.2445984,1226.8
5.199999809,5.199999809,264.7286987,260.018158,270.4700012,285.4389954,1227
5.199999809,5.199999809,264.5941162,260.2424622,270.3922424,285.2835083,1227.2
5.199999809,5.199999809,264.7286987,258.8517761,265.2988892,285.302948,1227.4
5.199999809,5.199999809,264.5941162,259.0536499,265.2600098,285.3223877,1227.6
5.199999809,5.199999809,264.6389771,259.0984802,265.2988892,280.2290344,1227.8
5.199999809,5.199999809,264.7286987,259.0984802,265.2794189,280.2095947,1228
5.199999809,5.199999809,263.7641296,258.9190369,265.2016907,280.1123962,1228.2
5.199999809,5.199999809,263.382843,258.9190369,260.1083374,280.1318359,1228.4
5.199999809,5.199999809,263.6071472,258.8293457,260.1860962,280.1512756,1228.6
5.199999809,5.199999809,263.6295776,258.9190369,260.1666565,280.3067932,1228.8
5.199999809,5.199999809,264.5717163,258.9190369,260.1472168,275.1162109,1229
5.199999809,5.199999809,264.6838684,258.2236633,260.1277466,275.0579224,1229.2
5.199999809,5.199999809,264.7062683,257.9993591,260.1666565,275.0579224,1229.4
5.199999809,5.199999809,264.7960205,257.9769287,260.1083374,275.1162109,1229.6
5.199999809,5.199999809,264.6389771,257.9545288,260.1277466,275.0384827,1229.8
5.199999809,5.199999809,264.6838684,257.8647766,260.0888977,274.9996033,1230
5.199999809,5.199999809,264.7062683,257.9545288,260.1277466,269.9450989,1230.2
5.199999809,5.199999809,264.7735596,258.313385,255.0343933,269.9839478,1230.4
5.199999809,5.199999809,264.8632813,257.9769287,254.9760437,270.0423279,1230.6
5.199999809,5.199999809,264.6165466,257.887207,255.0343933,269.9645081,1230.8
5.199999809,5.199999809,264.5043945,257.887207,255.0149536,269.8867493,1231
5.199999809,5.199999809,264.7735596,257.8199158,255.0927429,270.0228882,1231.2
5.199999809,5.199999809,264.5941162,257.9545288,254.9955139,270.0228882,1231.4
5.199999809,5.199999809,264.6389771,257.9320679,249.7855225,264.8128357,1231.6
5.199999809,5.199999809,264.5492554,257.9320679,249.7466431,264.7545471,1231.8
5.199999809,5.199999809,264.6614075,258.0217896,249.8243713,264.793396,1232
5.199999809,5.199999809,264.7062683,258.0217896,249.7660828,264.7351074,1232.2
5.199999809,5.199999809,264.526825,257.9545288,249.8438416,264.7739868,1232.4
5.199999809,5.199999809,264.6165466,257.9545288,249.8049316,264.793396,1232.6
5.199999809,5.199999809,264.6838684,257.9545288,249.8632813,264.8711853,1232.8
5.199999809,5.199999809,264.526825,258.04422,249.7660828,264.6961975,1233
5.199999809,5.199999809,264.8184204,258.0217896,249.9021301,259.6417236,1233.2
5.199999809,5.199999809,264.6165466,257.9096375,249.9021301,259.6417236,1233.4
5.199999809,5.199999809,264.6165466,257.7974854,244.6727295,259.6223145,1233.6
5.199999809,5.199999809,264.6614075,258.0666809,244.7504578,259.7000732,1233.8
5.199999809,5.199999809,264.526825,257.7974854,244.6532593,259.6611633,1234
5.199999809,5.199999809,264.7511292,258.1115112,244.6532593,259.7583618,1234.2
5.199999809,5.199999809,264.6165466,257.7302246,244.6532593,259.777832,1234.4
5.199999809,5.199999809,264.6614075,257.887207,244.7116089,254.60672,1234.6
5.199999809,5.199999809,264.5043945,257.8423767,244.7310486,254.5678406,1234.8
5.199999809,5.199999809,264.7960205,258.0217896,244.7310486,254.5095215,1235
5.199999809,5.199999809,264.6838684,257.9545288,239.5404968,254.5289612,1235.2
5.199999809,5.199999809,264.5717163,257.7526245,239.5404968,254.5095215,1235.4
5.199999809,5.199999809,264.5941162,257.887207,239.5210571,254.5289612,1235.6
5.199999809,5.199999809,264.6614075,258.04422,239.5599365,254.5095215,1235.8
5.199999809,5.199999809,263.6071472,257.9769287,239.4821472,249.3578491,1236
5.199999809,5.199999809,263.7192993,258.04422,239.5210571,249.3772888,1236.2
5.199999809,5.199999809,263.6968689,258.0890808,239.5599365,249.4355774,1236.4
5.199999809,5.199999809,263.5847168,257.8647766,239.5599365,249.5133362,1236.6
